fold,aug,recall_pos,f1_pos,acc,brier,bal_acc,pr_auc,roc_auc
7,noise_std,0.0,0.0,1.0,0.02022753890143179,,,
7,noise_med,0.0,0.0,1.0,0.13411126375194368,,,
7,shift,0.0,0.0,1.0,0.13411126375194368,,,
7,mixup,0.0,0.0,1.0,0.04981045398018219,,,
7,mixup+shift,0.0,0.0,1.0,0.13411126375194368,,,
7,selected,0.0,0.0,1.0,0.028757698755543053,,,
8,baseline,0.0,0.0,0.6666666666666666,0.248883287038242,,,
8,noise_std,0.0,0.0,0.6666666666666666,0.248883287038242,,,
8,noise_med,0.0,0.0,0.3333333333333333,0.4012537097285234,,,
8,shift,0.0,0.0,0.3333333333333333,0.38246782441078747,,,
8,mixup,0.0,0.0,0.6666666666666666,0.248883287038242,,,
8,mixup+shift,0.0,0.0,0.3333333333333333,0.48245238230008675,,,
8,selected,0.0,0.0,0.3333333333333333,0.4504691076728724,,,
9,baseline,0.0,0.0,1.0,0.08056992576955269,,,
9,noise_std,0.0,0.0,1.0,2.0084473939704244e-05,,,
9,noise_med,0.0,0.0,1.0,1.7953064103501393e-05,,,
9,shift,0.0,0.0,1.0,0.08056992576955269,,,
9,mixup,0.0,0.0,1.0,4.592842291156811e-05,,,
9,mixup+shift,0.0,0.0,1.0,0.00013806955989307363,,,
9,selected,0.0,0.0,1.0,1.8800508935191514e-06,,,
10,baseline,0.0,0.0,1.0,0.07366794589560595,,,
10,noise_std,0.0,0.0,1.0,0.07366794589560595,,,
10,noise_med,0.0,0.0,1.0,0.07366794589560595,,,
10,shift,0.0,0.0,1.0,0.07366794589560595,,,
10,mixup,0.0,0.0,1.0,0.07366794589560595,,,
10,mixup+shift,0.0,0.0,1.0,0.0009194517130735758,,,
10,selected,0.0,0.0,1.0,0.07366794589560595,,,
11,baseline,0.0,0.0,1.0,0.2131407965629832,,,
11,noise_std,0.0,0.0,0.3333333333333333,0.3125514549431619,,,
11,noise_med,0.0,0.0,1.0,0.2131407965629832,,,
11,shift,0.0,0.0,0.3333333333333333,0.28166953415653534,,,
11,mixup,0.0,0.0,1.0,0.14953232009495282,,,
11,mixup+shift,0.0,0.0,0.3333333333333333,0.3435540745369888,,,
11,selected,0.0,0.0,1.0,0.2131407965629832,,,
12,baseline,0.0,0.0,0.3333333333333333,0.23357995287658248,,,
12,noise_std,0.0,0.0,1.0,0.06164899158776965,,,
12,noise_med,0.0,0.0,1.0,0.061981138666390184,,,
12,shift,0.0,0.0,0.3333333333333333,0.23357995287658248,,,
12,mixup,0.0,0.0,0.3333333333333333,0.23357995287658248,,,
12,mixup+shift,0.0,0.0,1.0,0.086086509266046,,,
12,selected,0.0,0.0,1.0,0.06411587862861658,,,
13,baseline,0.0,0.0,1.0,0.12267240877165018,,,
13,noise_std,0.0,0.0,1.0,0.12267240877165018,,,
13,noise_med,0.0,0.0,1.0,0.012961659931415029,,,
13,shift,0.0,0.0,1.0,0.018499336541088544,,,
13,mixup,0.0,0.0,1.0,0.06601896224410055,,,
13,mixup+shift,0.0,0.0,1.0,0.019470285027738652,,,
13,selected,0.0,0.0,1.0,0.013013002367697757,,,
14,baseline,0.0,0.0,1.0,0.09307861365116644,,,
14,noise_std,0.0,0.0,1.0,0.09307861365116644,,,
14,noise_med,0.0,0.0,1.0,0.09307861365116644,,,
14,shift,0.0,0.0,1.0,0.09307861365116644,,,
14,mixup,0.0,0.0,1.0,0.09307861365116644,,,
14,mixup+shift,0.0,0.0,1.0,0.00032637061593884646,,,
14,selected,0.0,0.0,1.0,0.00026754310398273667,,,
15,baseline,0.0,0.0,0.6666666666666666,0.16139563639280943,,,
15,noise_std,0.0,0.0,0.6666666666666666,0.16406112891813304,,,
15,noise_med,0.0,0.0,0.6666666666666666,0.1565575241112972,,,
15,shift,0.0,0.0,0.6666666666666666,0.13960476612893835,,,
15,mixup,0.0,0.0,0.6666666666666666,0.16139563639280943,,,
15,mixup+shift,0.0,0.0,0.6666666666666666,0.1501054545968045,,,
15,selected,0.0,0.0,0.6666666666666666,0.1251386180671713,,,
16,baseline,0.0,0.0,1.0,0.08410985382543783,,,
16,noise_std,0.0,0.0,1.0,0.08410985382543783,,,
16,noise_med,0.0,0.0,1.0,0.08410985382543783,,,
16,shift,0.0,0.0,1.0,0.08410985382543783,,,
16,mixup,0.0,0.0,1.0,0.08410985382543783,,,
16,mixup+shift,0.0,0.0,1.0,0.0010338580494419559,,,
16,selected,0.0,0.0,1.0,0.0006302497101877532,,,
17,baseline,0.0,0.0,0.0,0.36704858817908326,,,
17,noise_std,0.0,0.0,0.0,0.36704858817908326,,,
17,noise_med,0.3333333333333333,0.5,0.3333333333333333,0.555581314728175,,,
17,shift,0.0,0.0,0.0,0.36704858817908326,,,
17,mixup,0.3333333333333333,0.5,0.3333333333333333,0.48301033929131226,,,
17,mixup+shift,0.0,0.0,0.0,0.36704858817908326,,,
17,selected,0.3333333333333333,0.5,0.3333333333333333,0.45092420809031025,,,
18,baseline,0.0,0.0,0.0,0.3421621926157365,,,
18,noise_std,0.0,0.0,0.0,0.3421621926157365,,,
18,noise_med,0.0,0.0,0.0,0.3421621926157365,,,
18,shift,0.0,0.0,0.0,0.5267913989683287,,,
18,mixup,0.0,0.0,0.0,0.7549743864094546,,,
18,mixup+shift,0.0,0.0,0.0,0.5398878293298911,,,
18,selected,0.0,0.0,0.0,0.5674180862118106,,,
19,baseline,0.6666666666666666,0.8,0.6666666666666666,0.17936450050953087,,,
19,noise_std,0.6666666666666666,0.8,0.6666666666666666,0.17936450050953087,,,
19,noise_med,0.6666666666666666,0.8,0.6666666666666666,0.17936450050953087,,,
19,shift,0.6666666666666666,0.8,0.6666666666666666,0.17936450050953087,,,
19,mixup,0.6666666666666666,0.8,0.6666666666666666,0.17936450050953087,,,
19,mixup+shift,1.0,1.0,1.0,0.06951872976364391,,,
19,selected,1.0,1.0,1.0,0.05986876195588787,,,
20,baseline,0.0,0.0,0.0,0.6656068139300333,,,
20,noise_std,0.0,0.0,0.0,0.9687114309929896,,,
20,noise_med,0.0,0.0,0.0,0.6656068139300333,,,
20,shift,0.0,0.0,0.0,0.6656068139300333,,,
20,mixup,0.0,0.0,0.0,0.9665406599978983,,,
20,mixup+shift,0.0,0.0,0.0,0.9676043512122313,,,
20,selected,0.0,0.0,0.0,0.9667292498934742,,,
21,baseline,0.0,0.0,0.0,0.4216347661892681,,,
21,noise_std,1.0,1.0,1.0,0.005837126416864318,,,
21,noise_med,0.0,0.0,0.0,0.4216347661892681,,,
21,shift,0.0,0.0,0.0,0.4216347661892681,,,
21,mixup,0.0,0.0,0.0,0.4216347661892681,,,
21,mixup+shift,1.0,1.0,1.0,0.011556185440007841,,,
21,selected,1.0,1.0,1.0,0.00048142613619575896,,,
22,baseline,1.0,1.0,1.0,0.12053090522443,,,
22,noise_std,1.0,1.0,1.0,0.12053090522443,,,
22,noise_med,1.0,1.0,1.0,0.00028564197547600563,,,
22,shift,1.0,1.0,1.0,0.12053090522443,,,
22,mixup,1.0,1.0,1.0,0.12053090522443,,,
22,mixup+shift,1.0,1.0,1.0,0.00037534163969564943,,,
22,selected,1.0,1.0,1.0,0.0008049945422958088,,,
23,baseline,1.0,1.0,1.0,0.07343427736211325,,,
23,noise_std,1.0,1.0,1.0,0.07343427736211325,,,
23,noise_med,1.0,1.0,1.0,0.07343427736211325,,,
23,shift,1.0,1.0,1.0,0.07343427736211325,,,
23,mixup,1.0,1.0,1.0,7.032355814075391e-08,,,
23,mixup+shift,1.0,1.0,1.0,1.5793802658190746e-07,,,
23,selected,1.0,1.0,1.0,6.84717589343296e-09,,,
24,baseline,0.0,0.0,0.0,0.5015601368425696,,,
24,noise_std,0.0,0.0,0.0,0.5015601368425696,,,
24,noise_med,0.0,0.0,0.0,0.5015601368425696,,,
24,shift,1.0,1.0,1.0,0.10227521996708659,,,
24,mixup,1.0,1.0,1.0,0.1088716786454737,,,
24,mixup+shift,0.6666666666666666,0.8,0.6666666666666666,0.2095600807091157,,,
24,selected,1.0,1.0,1.0,0.08440161791050887,,,
25,baseline,1.0,1.0,1.0,0.20490780004817533,,,
25,noise_std,1.0,1.0,1.0,0.00018766673185182658,,,
25,noise_med,1.0,1.0,1.0,0.00015174914451583491,,,
25,shift,1.0,1.0,1.0,0.20490780004817533,,,
25,mixup,1.0,1.0,1.0,0.0008067035861885758,,,
25,mixup+shift,1.0,1.0,1.0,0.20490780004817533,,,
25,selected,1.0,1.0,1.0,0.0001426640254671565,,,
26,baseline,0.0,0.0,1.0,0.1346394584218342,,,
26,noise_std,0.0,0.0,1.0,0.1346394584218342,,,
26,noise_med,0.0,0.0,0.0,0.4530292607901891,,,
26,shift,0.0,0.0,1.0,0.1346394584218342,,,
26,mixup,0.0,0.0,1.0,0.1346394584218342,,,
26,mixup+shift,0.0,0.0,0.0,0.45006103380532947,,,
26,selected,0.0,0.0,0.0,0.7085279818553398,,,
27,baseline,1.0,1.0,1.0,0.20839707205836386,,,
27,noise_std,1.0,1.0,1.0,8.644423689495229e-07,,,
27,noise_med,1.0,1.0,1.0,0.20839707205836386,,,
27,shift,1.0,1.0,1.0,0.20839707205836386,,,
27,mixup,1.0,1.0,1.0,1.0751247093024107e-06,,,
27,mixup+shift,1.0,1.0,1.0,0.20839707205836386,,,
27,selected,1.0,1.0,1.0,2.194134767642088e-05,,,
28,baseline,0.0,0.0,0.0,0.7269711623748633,,,
28,noise_std,0.0,0.0,0.0,0.7269711623748633,,,
28,noise_med,0.0,0.0,0.0,0.6910010792670818,,,
28,shift,0.0,0.0,0.0,0.7269711623748633,,,
28,mixup,0.0,0.0,0.0,0.7269711623748633,,,
28,mixup+shift,0.0,0.0,0.0,0.9434097350790167,,,
28,selected,0.0,0.0,0.0,0.7300740376712308,,,
29,baseline,0.0,0.0,0.0,0.3556329575847079,,,
29,noise_std,0.0,0.0,0.0,0.3556329575847079,,,
29,noise_med,0.0,0.0,0.0,0.5815419835581351,,,
29,shift,0.0,0.0,0.0,0.5400476354912983,,,
29,mixup,0.0,0.0,0.0,0.3556329575847079,,,
29,mixup+shift,0.0,0.0,0.0,0.5919484577092754,,,
29,selected,0.0,0.0,0.0,0.3914894700163225,,,
30,baseline,0.0,0.0,0.0,0.34351631304498204,,,
30,noise_std,0.0,0.0,0.0,0.34351631304498204,,,
30,noise_med,0.0,0.0,0.0,0.4966279883550566,,,
30,shift,0.0,0.0,0.0,0.606047858399032,,,
30,mixup,0.0,0.0,0.0,0.4207452967559437,,,
30,mixup+shift,0.0,0.0,0.0,0.34351631304498204,,,
30,selected,0.0,0.0,0.0,0.34351631304498204,,,
