outer_fold,model,noise_std,noise_med,shift,mixup,p_apply,score,qc_auc,mmd2,knn_overlap,skipped
1,rf,0.01,0.0,0.0,0.2,0.5,,0.6084372114496768,0.0004137271234063711,0.9780701754385965,True
1,rf,0.01,0.0,0.0,0.4,0.5,,0.6056094182825484,0.001052537068788384,0.9824561403508771,True
1,rf,0.01,0.0,0.0,0.6,0.5,,0.6214989227454601,0.0026938738220774194,0.9254385964912281,True
1,rf,0.01,0.0,1.0,0.0,0.5,,0.6413127116035703,4.72768944681512e-06,1.0,True
1,rf,0.01,0.0,1.0,0.2,0.5,0.7158035459994997,,,,False
1,rf,0.01,0.0,1.0,0.4,0.5,0.8214942269909177,,,,False
1,rf,0.01,0.0,1.0,0.6,0.5,0.8797557366413162,,,,False
1,rf,0.01,0.0,2.0,0.0,0.5,,0.6206140350877193,1.335345777997432e-05,1.0,True
1,rf,0.01,0.0,2.0,0.2,0.5,0.8140021674494684,,,,False
1,rf,0.01,0.0,2.0,0.4,0.5,0.8213877613902727,,,,False
1,rf,0.01,0.0,2.0,0.6,0.5,0.8149335581015578,,,,False
1,rf,0.01,0.0,4.0,0.0,0.5,,0.6586642043705755,5.958240481551691e-05,0.9956140350877193,True
1,rf,0.01,0.0,4.0,0.2,0.5,,0.6071740022571047,0.0002995273886274852,0.9766081871345029,True
1,rf,0.01,0.0,4.0,0.4,0.5,,0.6093156868780137,0.0007699123518016826,0.9590643274853801,True
1,rf,0.01,0.0,4.0,0.6,0.5,,0.609687596183441,0.0006019893214481709,0.9707602339181286,True
1,rf,0.02,0.0,0.0,0.0,0.5,,0.8990458602646968,2.0147802859415975e-05,1.0,True
1,rf,0.02,0.0,0.0,0.2,0.5,,0.6797091412742382,0.0015437200945598306,0.9736842105263158,True
1,rf,0.02,0.0,0.0,0.4,0.5,,0.6644929208987381,0.002060324072592712,0.9385964912280702,True
1,rf,0.02,0.0,0.0,0.6,0.5,,0.6946368113265621,0.0026175405441339894,0.9078947368421053,True
1,rf,0.02,0.0,1.0,0.0,0.5,,0.7222606955986457,6.591055338400764e-06,1.0,True
1,rf,0.02,0.0,1.0,0.2,0.5,,0.6407356109572176,0.0003306364492106084,0.9766081871345029,True
1,rf,0.02,0.0,1.0,0.4,0.5,,0.6134066892377141,0.0003143452171030514,0.9678362573099415,True
1,rf,0.02,0.0,1.0,0.6,0.5,,0.6391582025238536,0.0008463261759490415,0.9502923976608187,True
1,rf,0.02,0.0,2.0,0.0,0.5,,0.7284164358264079,1.1995857488233952e-05,1.0,True
1,rf,0.02,0.0,2.0,0.2,0.5,,0.6255899251051605,0.0007563213399612856,0.97953216374269,True
1,rf,0.02,0.0,2.0,0.4,0.5,,0.6399276700523238,0.00033179657917292715,0.9853801169590644,True
1,rf,0.02,0.0,2.0,0.6,0.5,,0.652521288601621,0.0010154428703674778,0.9678362573099415,True
1,rf,0.02,0.0,4.0,0.0,0.5,,0.7172206832871653,8.497230113113652e-05,0.9956140350877193,True
1,rf,0.02,0.0,4.0,0.2,0.5,,0.6443392838822202,0.00040984017157574826,0.9824561403508771,True
1,rf,0.02,0.0,4.0,0.4,0.5,,0.6431850825895147,0.0004381209001127484,0.9736842105263158,True
1,rf,0.02,0.0,4.0,0.6,0.5,,0.6502641838514415,0.0007706562363087865,0.9532163742690059,True
1,xgb,0.0,0.0,0.0,0.0,0.5,0.661502530136163,,,,False
1,xgb,0.0,0.0,0.0,0.2,0.5,0.7443108729144505,,,,False
1,xgb,0.0,0.0,0.0,0.4,0.5,0.661502530136163,,,,False
1,xgb,0.0,0.0,0.0,0.6,0.5,0.661502530136163,,,,False
1,xgb,0.0,0.0,1.0,0.0,0.5,0.756423078393742,,,,False
1,xgb,0.0,0.0,1.0,0.2,0.5,0.6550974655737769,,,,False
1,xgb,0.0,0.0,1.0,0.4,0.5,0.688920172530827,,,,False
1,xgb,0.0,0.0,1.0,0.6,0.5,0.756239478012373,,,,False
1,xgb,0.0,0.0,2.0,0.0,0.5,,0.6170360110803325,6.915676805463455e-05,1.0,True
1,xgb,0.0,0.0,2.0,0.2,0.5,0.8124590180598469,,,,False
1,xgb,0.0,0.0,2.0,0.4,0.5,0.7524228487881861,,,,False
1,xgb,0.0,0.0,2.0,0.6,0.5,0.7428692392009583,,,,False
1,xgb,0.0,0.0,4.0,0.0,0.5,,0.7239919975377038,0.00013285831061615738,1.0,True
1,xgb,0.0,0.0,4.0,0.2,0.5,,0.6298668821175746,0.0014282724083236609,0.9605263157894737,True
1,xgb,0.0,0.0,4.0,0.4,0.5,,0.6120344721452755,0.0016582823206670039,0.9473684210526315,True
1,xgb,0.0,0.0,4.0,0.6,0.5,,0.6179593721144967,0.0010811059953974578,0.956140350877193,True
1,xgb,0.0,0.005,0.0,0.0,0.5,0.6729611659297078,,,,False
1,xgb,0.0,0.005,0.0,0.2,0.5,0.7901098565889435,,,,False
1,xgb,0.0,0.005,0.0,0.4,0.5,0.7965946639732806,,,,False
1,xgb,0.0,0.005,0.0,0.6,0.5,0.7843155697397265,,,,False
1,xgb,0.0,0.005,1.0,0.0,0.5,0.7657053026905282,,,,False
1,xgb,0.0,0.005,1.0,0.2,0.5,0.7071147051737654,,,,False
1,xgb,0.0,0.005,1.0,0.4,0.5,0.8107010312817969,,,,False
1,xgb,0.0,0.005,1.0,0.6,0.5,0.769860511414968,,,,False
1,xgb,0.0,0.005,2.0,0.0,0.5,0.7725683588735643,,,,False
1,xgb,0.0,0.005,2.0,0.2,0.5,0.7659716021239507,,,,False
1,xgb,0.0,0.005,2.0,0.4,0.5,0.7558079810504742,,,,False
1,xgb,0.0,0.005,2.0,0.6,0.5,0.7829915383259013,,,,False
1,xgb,0.0,0.005,4.0,0.0,0.5,,0.6088411819021238,4.383864582901964e-05,1.0,True
1,xgb,0.0,0.005,4.0,0.2,0.5,0.7891405445619846,,,,False
1,xgb,0.0,0.005,4.0,0.4,0.5,0.8315843588957228,,,,False
1,xgb,0.0,0.005,4.0,0.6,0.5,0.796278327088784,,,,False
1,xgb,0.0,0.015,0.0,0.0,0.5,,0.6458140966451216,6.429530361451441e-07,1.0,True
1,xgb,0.0,0.015,0.0,0.2,0.5,0.6657101735151912,,,,False
1,xgb,0.0,0.015,0.0,0.4,0.5,0.661502530136163,,,,False
1,xgb,0.0,0.015,0.0,0.6,0.5,0.6705538543738457,,,,False
1,xgb,0.0,0.015,1.0,0.0,0.5,0.6848737679301026,,,,False
1,xgb,0.0,0.015,1.0,0.2,0.5,0.7813977061293206,,,,False
1,xgb,0.0,0.015,1.0,0.4,0.5,0.7793962806878728,,,,False
1,xgb,0.0,0.015,1.0,0.6,0.5,0.7820146235207427,,,,False
1,xgb,0.0,0.015,2.0,0.0,0.5,0.8044278561005926,,,,False
1,xgb,0.0,0.015,2.0,0.2,0.5,0.7699368646660716,,,,False
1,xgb,0.0,0.015,2.0,0.4,0.5,0.7554562788457266,,,,False
1,xgb,0.0,0.015,2.0,0.6,0.5,0.7969102035519922,,,,False
1,xgb,0.0,0.015,4.0,0.0,0.5,,0.6318097876269622,3.019146148774965e-05,0.9956140350877193,True
1,xgb,0.0,0.015,4.0,0.2,0.5,0.8293364581563335,,,,False
1,xgb,0.0,0.015,4.0,0.4,0.5,0.7915369902157418,,,,False
1,xgb,0.0,0.015,4.0,0.6,0.5,0.7887046387922679,,,,False
1,xgb,0.0,0.03,0.0,0.0,0.5,,0.7920898738073253,2.9524207958431248e-06,1.0,True
1,xgb,0.0,0.03,0.0,0.2,0.5,0.7755506594428896,,,,False
1,xgb,0.0,0.03,0.0,0.4,0.5,0.8054905619594984,,,,False
1,xgb,0.0,0.03,0.0,0.6,0.5,0.6738151455395638,,,,False
1,xgb,0.0,0.03,1.0,0.0,0.5,,0.6278085564789165,4.8183392205025655e-06,1.0,True
1,xgb,0.0,0.03,1.0,0.2,0.5,0.6907405750391483,,,,False
1,xgb,0.0,0.03,1.0,0.4,0.5,0.7633748330543527,,,,False
1,xgb,0.0,0.03,1.0,0.6,0.5,0.793613402417229,,,,False
1,xgb,0.0,0.03,2.0,0.0,0.5,,0.6087257617728532,1.4079557581148094e-05,1.0,True
1,xgb,0.0,0.03,2.0,0.2,0.5,0.8259578156060444,,,,False
1,xgb,0.0,0.03,2.0,0.4,0.5,0.7624979553525079,,,,False
1,xgb,0.0,0.03,2.0,0.6,0.5,0.7809825134219076,,,,False
1,xgb,0.0,0.03,4.0,0.0,0.5,,0.6287703908895045,6.962930332199413e-05,1.0,True
1,xgb,0.0,0.03,4.0,0.2,0.5,,0.6084949215143121,0.0005647241361252942,0.9853801169590644,True
1,xgb,0.0,0.03,4.0,0.4,0.5,,0.6052631578947367,0.0011595352961684124,0.9678362573099415,True
1,xgb,0.0,0.03,4.0,0.6,0.5,0.7810802201870665,,,,False
1,xgb,0.005,0.0,0.0,0.0,0.5,,0.7153739612188365,1.032269020262433e-06,1.0,True
1,xgb,0.005,0.0,0.0,0.2,0.5,0.657802265413653,,,,False
1,xgb,0.005,0.0,0.0,0.4,0.5,0.7769283798614673,,,,False
1,xgb,0.005,0.0,0.0,0.6,0.5,0.7551453053685764,,,,False
1,xgb,0.005,0.0,1.0,0.0,0.5,0.7864810588141005,,,,False
1,xgb,0.005,0.0,1.0,0.2,0.5,0.6683350583320299,,,,False
1,xgb,0.005,0.0,1.0,0.4,0.5,0.7719886837279907,,,,False
1,xgb,0.005,0.0,1.0,0.6,0.5,0.7655703106717966,,,,False
1,xgb,0.005,0.0,2.0,0.0,0.5,0.7666758439554405,,,,False
1,xgb,0.005,0.0,2.0,0.2,0.5,0.7813350893000717,,,,False
1,xgb,0.005,0.0,2.0,0.4,0.5,0.8276016001519877,,,,False
1,xgb,0.005,0.0,2.0,0.6,0.5,0.7863335347016823,,,,False
1,xgb,0.005,0.0,4.0,0.0,0.5,,0.6303477993228687,4.872747993767135e-05,0.9956140350877193,True
1,xgb,0.005,0.0,4.0,0.2,0.5,0.7881884417802579,,,,False
1,xgb,0.005,0.0,4.0,0.4,0.5,0.7382751610184651,,,,False
1,xgb,0.005,0.0,4.0,0.6,0.5,0.7871982475251889,,,,False
1,xgb,0.01,0.0,0.0,0.0,0.5,,0.7910895660203139,4.54034414176796e-06,1.0,True
1,xgb,0.01,0.0,0.0,0.2,0.5,,0.627385349338258,0.0007112938614379782,0.9649122807017544,True
1,xgb,0.01,0.0,0.0,0.4,0.5,,0.6036857494613728,0.0016274294696634328,0.956140350877193,True
1,xgb,0.01,0.0,0.0,0.6,0.5,,0.6224799938442598,0.003314412331187677,0.9473684210526315,True
1,xgb,0.01,0.0,1.0,0.0,0.5,,0.6474684518313327,4.6629645464868474e-06,1.0,True
1,xgb,0.01,0.0,1.0,0.2,0.5,0.7883166779894847,,,,False
1,xgb,0.01,0.0,1.0,0.4,0.5,0.8060268534892536,,,,False
1,xgb,0.01,0.0,1.0,0.6,0.5,0.8089488832560341,,,,False
1,xgb,0.01,0.0,2.0,0.0,0.5,,0.6378501077254539,4.094834192835961e-06,1.0,True
1,xgb,0.01,0.0,2.0,0.2,0.5,0.7465795432755312,,,,False
1,xgb,0.01,0.0,2.0,0.4,0.5,0.7902395748538825,,,,False
1,xgb,0.01,0.0,2.0,0.6,0.5,0.7985756935624977,,,,False
1,xgb,0.01,0.0,4.0,0.0,0.5,,0.651969836872884,5.0363009454823526e-05,1.0,True
1,xgb,0.01,0.0,4.0,0.2,0.5,,0.6070072842926029,0.0003456528090381994,0.9883040935672515,True
1,xgb,0.01,0.0,4.0,0.4,0.5,0.666669259941376,,,,False
1,xgb,0.01,0.0,4.0,0.6,0.5,0.6788125289680442,,,,False
1,xgb,0.02,0.0,0.0,0.0,0.5,,0.9032779316712836,1.7421481256496563e-05,1.0,True
1,xgb,0.02,0.0,0.0,0.2,0.5,,0.6914435210834102,0.0008071732664787223,0.9824561403508771,True
1,xgb,0.02,0.0,0.0,0.4,0.5,,0.682421514312096,0.0017830598396662012,0.9824561403508771,True
1,xgb,0.02,0.0,0.0,0.6,0.5,,0.683287165281625,0.0009180991872790312,0.9649122807017544,True
1,xgb,0.02,0.0,1.0,0.0,0.5,,0.7195290858725762,1.0113844417736217e-05,1.0,True
1,xgb,0.02,0.0,1.0,0.2,0.5,,0.6200625833589822,0.00048412071486669817,0.9766081871345029,True
1,xgb,0.02,0.0,1.0,0.4,0.5,,0.625872063198933,0.0010950570053473996,0.9736842105263158,True
1,xgb,0.02,0.0,1.0,0.6,0.5,,0.6429927157073971,0.00036202152334952054,0.9678362573099415,True
1,xgb,0.02,0.0,2.0,0.0,0.5,,0.7236842105263157,8.6916599875142e-06,1.0,True
1,xgb,0.02,0.0,2.0,0.2,0.5,,0.6369652200677132,0.0003213120968783567,0.9766081871345029,True
1,xgb,0.02,0.0,2.0,0.4,0.5,,0.6488021955473479,0.00021453997386200463,0.9736842105263158,True
1,xgb,0.02,0.0,2.0,0.6,0.5,,0.655304196162922,0.0008882697439727139,0.9678362573099415,True
1,xgb,0.02,0.0,4.0,0.0,0.5,,0.7342643890427824,3.418104987007453e-05,1.0,True
1,xgb,0.02,0.0,4.0,0.2,0.5,,0.6480712013953012,0.0002682095812365226,0.9883040935672515,True
1,xgb,0.02,0.0,4.0,0.4,0.5,,0.6456602031394275,0.000517551518797621,0.9678362573099415,True
1,xgb,0.02,0.0,4.0,0.6,0.5,,0.6500974658869395,0.0007119112925189075,0.9444444444444444,True
2,logreg,0.0,0.0,0.0,0.0,0.5,0.7384971986683774,,,,False
2,logreg,0.0,0.0,0.0,0.2,0.5,0.8763917342982245,,,,False
2,logreg,0.0,0.0,0.0,0.4,0.5,0.7384971986683774,,,,False
2,logreg,0.0,0.0,0.0,0.6,0.5,0.7384971986683774,,,,False
2,logreg,0.0,0.0,1.0,0.0,0.5,0.8310336208688289,,,,False
2,logreg,0.0,0.0,1.0,0.2,0.5,0.8980204850857586,,,,False
2,logreg,0.0,0.0,1.0,0.4,0.5,0.8975635418770307,,,,False
2,logreg,0.0,0.0,1.0,0.6,0.5,0.8309491726040265,,,,False
2,logreg,0.0,0.0,2.0,0.0,0.5,0.8283764551681849,,,,False
2,logreg,0.0,0.0,2.0,0.2,0.5,0.8834373918803745,,,,False
2,logreg,0.0,0.0,2.0,0.4,0.5,0.9172426385006164,,,,False
2,logreg,0.0,0.0,2.0,0.6,0.5,0.902518799331235,,,,False
2,logreg,0.0,0.0,4.0,0.0,0.5,,0.654586026469683,0.000242313924698756,1.0,True
2,logreg,0.0,0.0,4.0,0.2,0.5,,0.6201715912588489,0.0009922128277268794,0.9649122807017544,True
2,logreg,0.0,0.0,4.0,0.4,0.5,,0.6187865497076024,0.0015927541992086791,0.956140350877193,True
2,logreg,0.0,0.0,4.0,0.6,0.5,0.8033865285709973,,,,False
2,logreg,0.0,0.005,0.0,0.0,0.5,0.8127774039749446,,,,False
2,logreg,0.0,0.005,0.0,0.2,0.5,0.8350266534544829,,,,False
2,logreg,0.0,0.005,0.0,0.4,0.5,0.9475397983159423,,,,False
2,logreg,0.0,0.005,0.0,0.6,0.5,0.9211065590630098,,,,False
2,logreg,0.0,0.005,1.0,0.0,0.5,0.8984737763478735,,,,False
2,logreg,0.0,0.005,1.0,0.2,0.5,0.8090737002712408,,,,False
2,logreg,0.0,0.005,1.0,0.4,0.5,0.9214873246799932,,,,False
2,logreg,0.0,0.005,1.0,0.6,0.5,0.9300022514906567,,,,False
2,logreg,0.0,0.005,2.0,0.0,0.5,0.8085988664630737,,,,False
2,logreg,0.0,0.005,2.0,0.2,0.5,0.8279805113048547,,,,False
2,logreg,0.0,0.005,2.0,0.4,0.5,0.8763618959915257,,,,False
2,logreg,0.0,0.005,2.0,0.6,0.5,0.8212973638232036,,,,False
2,logreg,0.0,0.005,4.0,0.0,0.5,,0.6113419513696523,4.547920545583395e-05,1.0,True
2,logreg,0.0,0.005,4.0,0.2,0.5,0.8864912238858748,,,,False
2,logreg,0.0,0.005,4.0,0.4,0.5,0.9080830912904795,,,,False
2,logreg,0.0,0.005,4.0,0.6,0.5,0.7338265606644061,,,,False
2,logreg,0.0,0.015,0.0,0.0,0.5,,0.652200677131425,6.161542032145917e-07,1.0,True
2,logreg,0.0,0.015,0.0,0.2,0.5,0.8305916864405397,,,,False
2,logreg,0.0,0.015,0.0,0.4,0.5,0.8362984526429487,,,,False
2,logreg,0.0,0.015,0.0,0.6,0.5,0.9121538689676628,,,,False
2,logreg,0.0,0.015,1.0,0.0,0.5,0.8301426485704778,,,,False
2,logreg,0.0,0.015,1.0,0.2,0.5,0.892138151603314,,,,False
2,logreg,0.0,0.015,1.0,0.4,0.5,0.9114561506265441,,,,False
2,logreg,0.0,0.015,1.0,0.6,0.5,0.9285374445242868,,,,False
2,logreg,0.0,0.015,2.0,0.0,0.5,0.8247791522318927,,,,False
2,logreg,0.0,0.015,2.0,0.2,0.5,0.8329996737160238,,,,False
2,logreg,0.0,0.015,2.0,0.4,0.5,0.8924190202246546,,,,False
2,logreg,0.0,0.015,2.0,0.6,0.5,0.8790764241341474,,,,False
2,logreg,0.0,0.015,4.0,0.0,0.5,,0.6025315481686673,1.7745170271643573e-05,1.0,True
2,logreg,0.0,0.015,4.0,0.2,0.5,0.8739024875479985,,,,False
2,logreg,0.0,0.015,4.0,0.4,0.5,0.885905009185934,,,,False
2,logreg,0.0,0.015,4.0,0.6,0.5,0.8109285070812345,,,,False
2,logreg,0.0,0.03,0.0,0.0,0.5,,0.7582333025546322,2.7999344314189045e-06,1.0,True
2,logreg,0.0,0.03,0.0,0.2,0.5,0.9111810068019904,,,,False
2,logreg,0.0,0.03,0.0,0.4,0.5,0.9073911197681204,,,,False
2,logreg,0.0,0.03,0.0,0.6,0.5,0.8348934714585557,,,,False
2,logreg,0.0,0.03,1.0,0.0,0.5,,0.6096875961834411,2.7882306319337857e-06,1.0,True
2,logreg,0.0,0.03,1.0,0.2,0.5,0.9066165887913682,,,,False
2,logreg,0.0,0.03,1.0,0.4,0.5,0.8990982351809667,,,,False
2,logreg,0.0,0.03,1.0,0.6,0.5,0.8897233416472897,,,,False
2,logreg,0.0,0.03,2.0,0.0,0.5,0.8986784917486673,,,,False
2,logreg,0.0,0.03,2.0,0.2,0.5,0.9001992763217544,,,,False
2,logreg,0.0,0.03,2.0,0.4,0.5,0.8973420384953773,,,,False
2,logreg,0.0,0.03,2.0,0.6,0.5,0.8828957062642742,,,,False
2,logreg,0.0,0.03,4.0,0.0,0.5,,0.6169590643274854,4.046652185984989e-05,0.9956140350877193,True
2,logreg,0.0,0.03,4.0,0.2,0.5,0.8184514338313041,,,,False
2,logreg,0.0,0.03,4.0,0.4,0.5,0.9190992079579038,,,,False
2,logreg,0.0,0.03,4.0,0.6,0.5,0.8310679595526919,,,,False
2,logreg,0.005,0.0,0.0,0.0,0.5,,0.6972145275469376,9.332300126008164e-07,1.0,True
2,logreg,0.005,0.0,0.0,0.2,0.5,0.8067474942413311,,,,False
2,logreg,0.005,0.0,0.0,0.4,0.5,0.9441685292200354,,,,False
2,logreg,0.005,0.0,0.0,0.6,0.5,0.8094940840765575,,,,False
2,logreg,0.005,0.0,1.0,0.0,0.5,0.8209663304774645,,,,False
2,logreg,0.005,0.0,1.0,0.2,0.5,0.9035722063210311,,,,False
2,logreg,0.005,0.0,1.0,0.4,0.5,0.8129065131016381,,,,False
2,logreg,0.005,0.0,1.0,0.6,0.5,0.9018446054599606,,,,False
2,logreg,0.005,0.0,2.0,0.0,0.5,0.7426757361802482,,,,False
2,logreg,0.005,0.0,2.0,0.2,0.5,0.896834933350528,,,,False
2,logreg,0.005,0.0,2.0,0.4,0.5,0.8881523617711488,,,,False
2,logreg,0.005,0.0,2.0,0.6,0.5,0.8685793044381115,,,,False
2,logreg,0.005,0.0,4.0,0.0,0.5,,0.6002616189596799,2.7595211565367705e-05,0.9956140350877193,True
2,logreg,0.005,0.0,4.0,0.2,0.5,0.9153249506695534,,,,False
2,logreg,0.005,0.0,4.0,0.4,0.5,0.7392769257638939,,,,False
2,logreg,0.005,0.0,4.0,0.6,0.5,0.7443586685442951,,,,False
2,logreg,0.01,0.0,0.0,0.0,0.5,,0.8134041243459527,3.967254719183799e-06,1.0,True
2,logreg,0.01,0.0,0.0,0.2,0.5,0.8932507880408563,,,,False
2,logreg,0.01,0.0,0.0,0.4,0.5,0.8391209738694659,,,,False
2,logreg,0.01,0.0,0.0,0.6,0.5,,0.6092066789781471,0.000999910996423381,0.9649122807017544,True
2,logreg,0.01,0.0,1.0,0.0,0.5,,0.649430594028932,3.7716280736344032e-06,1.0,True
2,logreg,0.01,0.0,1.0,0.2,0.5,0.9073649613147664,,,,False
2,logreg,0.01,0.0,1.0,0.4,0.5,0.8943253287668131,,,,False
2,logreg,0.01,0.0,1.0,0.6,0.5,0.8292332834067268,,,,False
2,logreg,0.01,0.0,2.0,0.0,0.5,,0.6399276700523238,6.978809149682519e-06,1.0,True
2,logreg,0.01,0.0,2.0,0.2,0.5,0.8246100992601221,,,,False
2,logreg,0.01,0.0,2.0,0.4,0.5,0.9137816059955398,,,,False
2,logreg,0.01,0.0,2.0,0.6,0.5,0.8765855672205021,,,,False
2,logreg,0.01,0.0,4.0,0.0,0.5,,0.6340027700831026,8.008542772386384e-05,1.0,True
2,logreg,0.01,0.0,4.0,0.2,0.5,0.8101941231589894,,,,False
2,logreg,0.01,0.0,4.0,0.4,0.5,0.8896482668400374,,,,False
2,logreg,0.01,0.0,4.0,0.6,0.5,0.8003751012022714,,,,False
2,logreg,0.02,0.0,0.0,0.0,0.5,,0.8959679901508156,1.687852166964987e-05,1.0,True
2,logreg,0.02,0.0,0.0,0.2,0.5,,0.6578177900892581,0.0013231979277754657,0.9649122807017544,True
2,logreg,0.02,0.0,0.0,0.4,0.5,,0.6706294244382887,0.0014823907984293783,0.9736842105263158,True
2,logreg,0.02,0.0,0.0,0.6,0.5,,0.6907702369959988,0.0022566216290709207,0.9517543859649122,True
2,logreg,0.02,0.0,1.0,0.0,0.5,,0.7006001846722069,6.886858133547946e-06,1.0,True
2,logreg,0.02,0.0,1.0,0.2,0.5,,0.6461988304093567,0.0007294034207818711,0.97953216374269,True
2,logreg,0.02,0.0,1.0,0.4,0.5,,0.6071355288806812,0.0005614452170450424,0.9707602339181286,True
2,logreg,0.02,0.0,1.0,0.6,0.5,,0.6338360521186006,0.0012189025215030291,0.9619883040935673,True
2,logreg,0.02,0.0,2.0,0.0,0.5,,0.7258771929824561,1.7291613962022723e-05,1.0,True
2,logreg,0.02,0.0,2.0,0.2,0.5,,0.6188570842310455,0.0006904988340554752,0.9883040935672515,True
2,logreg,0.02,0.0,2.0,0.4,0.5,,0.6428901200369345,0.000781852149533524,0.9678362573099415,True
2,logreg,0.02,0.0,2.0,0.6,0.5,,0.6274109982558735,0.0011974830387790902,0.9502923976608187,True
2,logreg,0.02,0.0,4.0,0.0,0.5,,0.6789781471221915,4.599619553791179e-05,1.0,True
2,logreg,0.02,0.0,4.0,0.2,0.5,,0.654586026469683,0.0003050757374611912,0.9853801169590644,True
2,logreg,0.02,0.0,4.0,0.4,0.5,,0.6295013850415512,0.0006905430540298241,0.9736842105263158,True
2,logreg,0.02,0.0,4.0,0.6,0.5,,0.6362470503744743,0.000748566358549807,0.9766081871345029,True
2,svm_rbf,0.0,0.0,0.0,0.0,0.5,0.6764054408973635,,,,False
2,svm_rbf,0.0,0.0,0.0,0.2,0.5,0.8033121273680717,,,,False
2,svm_rbf,0.0,0.0,0.0,0.4,0.5,0.8226080788500377,,,,False
2,svm_rbf,0.0,0.0,0.0,0.6,0.5,0.8159285911754699,,,,False
2,svm_rbf,0.0,0.0,1.0,0.0,0.5,0.6797338980395233,,,,False
2,svm_rbf,0.0,0.0,1.0,0.2,0.5,0.787486908153422,,,,False
2,svm_rbf,0.0,0.0,1.0,0.4,0.5,0.7771039290547126,,,,False
2,svm_rbf,0.0,0.0,1.0,0.6,0.5,0.8163449590291094,,,,False
2,svm_rbf,0.0,0.0,2.0,0.0,0.5,0.6701562935821997,,,,False
2,svm_rbf,0.0,0.0,2.0,0.2,0.5,0.7838889692086228,,,,False
2,svm_rbf,0.0,0.0,2.0,0.4,0.5,0.8003513227127713,,,,False
2,svm_rbf,0.0,0.0,2.0,0.6,0.5,0.7998234684965272,,,,False
2,svm_rbf,0.0,0.0,4.0,0.0,0.5,,0.7052169898430287,0.00010697601240572396,1.0,True
2,svm_rbf,0.0,0.0,4.0,0.2,0.5,,0.6232879347491536,0.000529504250333046,0.956140350877193,True
2,svm_rbf,0.0,0.0,4.0,0.4,0.5,,0.6165550938750384,0.001435927876316745,0.9649122807017544,True
2,svm_rbf,0.0,0.0,4.0,0.6,0.5,,0.6109379809172053,0.0016743942598995698,0.956140350877193,True
2,svm_rbf,0.0,0.005,0.0,0.0,0.5,0.6764054408973635,,,,False
2,svm_rbf,0.0,0.005,0.0,0.2,0.5,0.7901628044277861,,,,False
2,svm_rbf,0.0,0.005,0.0,0.4,0.5,0.7992697146938723,,,,False
2,svm_rbf,0.0,0.005,0.0,0.6,0.5,0.7801964494435838,,,,False
2,svm_rbf,0.0,0.005,1.0,0.0,0.5,0.7847502074837488,,,,False
2,svm_rbf,0.0,0.005,1.0,0.2,0.5,0.8021824030166199,,,,False
2,svm_rbf,0.0,0.005,1.0,0.4,0.5,0.8115179045365336,,,,False
2,svm_rbf,0.0,0.005,1.0,0.6,0.5,0.7835854954649996,,,,False
2,svm_rbf,0.0,0.005,2.0,0.0,0.5,0.7974052229076465,,,,False
2,svm_rbf,0.0,0.005,2.0,0.2,0.5,0.7923472978085148,,,,False
2,svm_rbf,0.0,0.005,2.0,0.4,0.5,0.7937946374127236,,,,False
2,svm_rbf,0.0,0.005,2.0,0.6,0.5,0.812302828378208,,,,False
2,svm_rbf,0.0,0.005,4.0,0.0,0.5,0.7839652498046551,,,,False
2,svm_rbf,0.0,0.005,4.0,0.2,0.5,0.7950514097003435,,,,False
2,svm_rbf,0.0,0.005,4.0,0.4,0.5,0.7988516456109286,,,,False
2,svm_rbf,0.0,0.005,4.0,0.6,0.5,0.8215114405856557,,,,False
2,svm_rbf,0.0,0.015,0.0,0.0,0.5,,0.64973838104032,6.499473714782766e-07,1.0,True
2,svm_rbf,0.0,0.015,0.0,0.2,0.5,0.6818052967059041,,,,False
2,svm_rbf,0.0,0.015,0.0,0.4,0.5,0.8221007107595807,,,,False
2,svm_rbf,0.0,0.015,0.0,0.6,0.5,0.7875305765652144,,,,False
2,svm_rbf,0.0,0.015,1.0,0.0,0.5,0.7828751923783009,,,,False
2,svm_rbf,0.0,0.015,1.0,0.2,0.5,0.8009022046214119,,,,False
2,svm_rbf,0.0,0.015,1.0,0.4,0.5,0.8121508130994887,,,,False
2,svm_rbf,0.0,0.015,1.0,0.6,0.5,0.7896345119933831,,,,False
2,svm_rbf,0.0,0.015,2.0,0.0,0.5,0.7824257160550631,,,,False
2,svm_rbf,0.0,0.015,2.0,0.2,0.5,0.7910426383044366,,,,False
2,svm_rbf,0.0,0.015,2.0,0.4,0.5,0.6688244526609957,,,,False
2,svm_rbf,0.0,0.015,2.0,0.6,0.5,0.8161287239113361,,,,False
2,svm_rbf,0.0,0.015,4.0,0.0,0.5,0.6648137153415629,,,,False
2,svm_rbf,0.0,0.015,4.0,0.2,0.5,0.8231389631751368,,,,False
2,svm_rbf,0.0,0.015,4.0,0.4,0.5,0.7962983013445387,,,,False
2,svm_rbf,0.0,0.015,4.0,0.6,0.5,0.7917180309936626,,,,False
2,svm_rbf,0.0,0.03,0.0,0.0,0.5,,0.755463219452139,2.4024545202117054e-06,1.0,True
2,svm_rbf,0.0,0.03,0.0,0.2,0.5,0.813363208410118,,,,False
2,svm_rbf,0.0,0.03,0.0,0.4,0.5,0.6764054408973635,,,,False
